Week,CustomerID,SKUID,SKUCODE,OrderCount,OrderFreqDays,OrderQty,OrderValue,LastDeliveryDate
18,5345542,22837,ABSLMSPAG500G,1,1,1,15790,2025-05-02
17,5232383,22026,MIMEE_RC070,1,1,4,32000,2025-04-22
21,5444543,22026,MIMEE_RC070,1,1,2,16000,2025-05-23
16,1849298,44539,GINPJFTSM50G,1,1,1,7690,2025-04-19
16,4443224,21031,CWS012C,1,1,2,59600,2025-04-16
18,5135713,22026,MIMEE_RC070,1,1,2,16000,2025-04-29
20,1939474,44539,GINPJFTSM50G,1,1,1,8000,2025-05-18
21,5309123,54349,GPNODGMP70GPFO,1,1,5,39650,2025-05-23
22,5140817,54349,GPNODGMP70GPFO,1,1,2,15860,2025-05-27
21,5163067,44794,ISP001P2,1,1,2,29000,2025-05-19
15,5346640,22066,DANG500G,1,1,3,55350,2025-04-10
18,5424963,22065,GPSPAGTINI500G,1,1,22,414590,2025-05-02
14,4572890,45723,LACHOCDR20X200,1,1,3,56250,2025-04-03
20,5202288,19687,IRC180,2,1,8,106400,2025-05-14
16,5272475,53418,VOS4596P8,1,1,2,37000,2025-04-14
20,4443100,22028,MIMEE_RC100,1,1,5,51500,2025-05-14
20,5169449,54346,GPJCNOOD70GPFO,1,1,3,23790,2025-05-13
16,2262061,44792,IRC001P2,1,1,8,76000,2025-04-17
17,4507538,43238,CMS040,1,1,4,64000,2025-04-25
21,5277602,22415,MCHEF250G,1,1,1,8640,2025-05-21
15,5149099,22018,GPSPAG500G,1,1,2,38300,2025-04-12
15,5372572,22018,GPSPAG500G,6,3,265,4993925,2025-04-09
17,1989671,43238,CMS040,1,1,1,16000,2025-04-23
22,4021630,22068,MCHEF1KG,1,1,1,8060,2025-05-29
19,3047387,22065,GPSPAGTINI500G,1,1,2,37690,2025-05-08
20,3834374,22299,GPSEMO500G,1,1,7,94500,2025-05-17
21,5264893,53418,VOS4596P8,1,1,2,37000,2025-05-20
21,5268439,44794,ISP001P2,1,1,5,73000,2025-05-23
14,5273206,22068,MCHEF1KG,1,1,1,8060,2025-04-06
16,5370991,22028,MIMEE_RC100,1,1,1,10300,2025-04-19
21,5229237,53418,VOS4596P8,1,1,1,18500,2025-05-24
15,4770339,22018,GPSPAG500G,1,1,2,37690,2025-04-09
20,5359653,22068,MCHEF1KG,1,1,2,16200,2025-05-16
22,5177860,22300,GPSEMO1KG,1,1,1,10000,2025-05-27
15,5238692,22067,MCHEF500G,1,1,1,8350,2025-04-07
22,5407159,45899,CPL25GX120P8,1,1,5,99250,2025-05-29
18,5330419,30525,CCV45GPx96P,1,1,5,58000,2025-04-28
15,4141929,44792,IRC001P2,1,1,2,19000,2025-04-09
14,5372948,22670,MALTICAN33CL,1,1,1,12300,2025-03-31
19,5318048,43225,CCB45GPx96FREE,1,1,6,68100,2025-05-08
18,5324703,22026,MIMEE_RC070,1,1,8,64000,2025-04-30
22,5316924,44794,ISP001P2,1,1,10,146000,2025-05-28
22,5349988,53418,VOS4596P8,1,1,5,92500,2025-05-28
14,5161092,22462,GPJCNOOD70G,1,1,15,115500,2025-04-02
20,5370311,22018,GPSPAG500G,1,1,10,189000,2025-05-13
20,3614765,54346,GPJCNOOD70GPFO,1,1,5,39650,2025-05-14
19,5171728,19687,IRC180,1,1,3,40200,2025-05-06
16,2178199,23703,PFILLEVAP150G,1,1,1,14635,2025-04-14
18,3795911,44792,IRC001P2,1,1,5,47500,2025-04-29
17,5323313,43238,CMS040,1,1,4,64000,2025-04-23
17,1746988,44794,ISP001P2,3,2,13,189800,2025-04-25
21,3880504,44794,ISP001P2,1,1,5,72500,2025-05-21
17,5360057,19687,IRC180,1,1,4,53200,2025-04-22
17,5209228,23410,DANG1KG,1,1,1,18450,2025-04-24
21,5335684,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-21
22,2700574,54304,IRC001P2HW,1,1,2,19000,2025-05-29
15,2434886,44792,IRC001P2,1,1,5,47500,2025-04-09
18,5319315,44794,ISP001P2,3,2,13,189800,2025-05-03
17,5300443,44521,VTTPMX50G,1,1,1,5500,2025-04-26
14,5232095,44794,ISP001P2,1,1,6,87600,2025-04-03
21,5194292,22068,MCHEF1KG,1,1,5,40500,2025-05-24
21,5271078,21031,CWS012C,1,1,2,59600,2025-05-21
17,5255107,44792,IRC001P2,1,1,8,76000,2025-04-26
22,4549012,22026,MIMEE_RC070,1,1,2,16000,2025-05-27
15,5147938,44794,ISP001P2,1,1,1,14600,2025-04-09
16,5349988,19679,IOC001,1,1,6,61800,2025-04-16
20,5285977,22026,MIMEE_RC070,1,1,1,8000,2025-05-14
21,4595620,22019,GPTWST500G,1,1,1,18945,2025-05-20
18,4973563,54349,GPNODGMP70GPFO,1,1,5,40850,2025-04-29
15,5225734,53418,VOS4596P8,1,1,2,37000,2025-04-12
20,5445031,22026,MIMEE_RC070,1,1,1,8000,2025-05-12
18,5362360,21031,CWS012C,1,1,1,29800,2025-04-30
19,5279099,22068,MCHEF1KG,1,1,3,24180,2025-05-11
18,5205206,22415,MCHEF250G,1,1,3,25920,2025-04-30
17,5291403,45084,HHS075IN112,1,1,5,40000,2025-04-25
18,2787319,22473,HWSEMO1KG,1,1,2,31560,2025-05-02
14,5374232,44794,ISP001P2,1,1,2,29200,2025-04-03
18,3778907,22670,MALTICAN33CL,1,1,1,12497,2025-04-29
18,5374566,43225,CCB45GPx96FREE,1,1,1,11650,2025-04-30
22,5339401,22065,GPSPAGTINI500G,1,1,11,207295,2025-05-26
15,5339973,22019,GPTWST500G,1,1,5,92750,2025-04-07
22,5265128,19687,IRC180,1,1,1,13300,2025-05-27
19,5218847,54471,GPNOOD70GPFO,1,1,14,111020,2025-05-10
16,5165150,44794,ISP001P2,1,1,3,44100,2025-04-19
15,5378300,22458,GPSEMO10KG,1,1,1,15100,2025-04-11
18,5380988,22415,MCHEF250G,1,1,1,8650,2025-05-01
14,1853246,23410,DANG1KG,1,1,1,18450,2025-04-03
16,5326576,22415,MCHEF250G,1,1,8,69200,2025-04-16
14,5319471,22018,GPSPAG500G,1,1,10,193760,2025-04-04
17,4824903,22067,MCHEF500G,1,1,1,8350,2025-04-24
20,5285977,31107,GIFTBAG1,1,1,10,15000,2025-05-14
20,4277100,22018,GPSPAG500G,1,1,1,18845,2025-05-12
16,5396811,22065,GPSPAGTINI500G,1,1,1,18845,2025-04-14
15,1775800,22066,DANG500G,1,1,1,18425,2025-04-11
18,5248574,30291,INO70,1,1,10,95000,2025-05-02
21,5397486,22066,DANG500G,1,1,5,92125,2025-05-22
18,5365086,22473,HWSEMO1KG,1,1,1,15300,2025-04-28
17,5234220,44794,ISP001P2,1,1,1,14600,2025-04-23
16,5370447,44794,ISP001P2,1,1,2,29200,2025-04-18
17,5294433,44539,GINPJFTSM50G,1,1,2,15380,2025-04-23
21,5310258,42957,MPRSPG500G,1,1,1,17090,2025-05-21
14,1816418,22018,GPSPAG500G,2,2,7,131915,2025-04-04
18,5259050,44794,ISP001P2,2,1,6,87600,2025-04-28
18,1803460,44794,ISP001P2,1,1,4,58400,2025-05-03
22,2294400,43238,CMS040,1,1,1,16000,2025-05-28
18,1826969,19677,IBP280,1,1,3,40800,2025-04-28
16,3941983,21031,CWS012C,1,1,3,89400,2025-04-18
22,5279534,19679,IOC001,1,1,5,51500,2025-05-27
20,1804395,44792,IRC001P2,1,1,1,9500,2025-05-12
17,5296410,44663,CWS012APKT140,1,1,2,33000,2025-04-25
16,5199255,22018,GPSPAG500G,1,1,2,37282,2025-04-19
14,3052620,44521,VTTPMX50G,1,1,1,5610,2025-04-04
21,5357864,30432,CWBL12GX200,1,1,10,185000,2025-05-25
18,5136898,22018,GPSPAG500G,1,1,1,18845,2025-05-01
14,3978969,22298,GPNOOD70G,1,1,1,7700,2025-04-03
16,5432192,22299,GPSEMO500G,1,1,2,29400,2025-04-16
14,5295419,22018,GPSPAG500G,1,1,2,37282,2025-04-03
15,5304786,21031,CWS012C,1,1,1,29800,2025-04-08
20,5356970,23655,MKSPAG500G,1,1,2,30400,2025-05-17
19,5346282,44794,ISP001P2,1,1,10,146000,2025-05-08
16,5328344,44794,ISP001P2,1,1,1,14700,2025-04-15
21,1775273,22026,MIMEE_RC070,1,1,3,24000,2025-05-23
21,5296759,54304,IRC001P2HW,1,1,5,47500,2025-05-22
16,5280502,44792,IRC001P2,1,1,2,19000,2025-04-16
19,3163507,44794,ISP001P2,1,1,1,14600,2025-05-05
19,5294934,54349,GPNODGMP70GPFO,1,1,5,40850,2025-05-05
18,5267855,22018,GPSPAG500G,1,1,2,37960,2025-05-04
18,5400298,53418,VOS4596P8,1,1,3,55500,2025-04-29
22,5242381,19679,IOC001,1,1,2,20600,2025-05-29
18,5296800,44794,ISP001P2,1,1,12,175200,2025-04-29
20,5305371,22026,MIMEE_RC070,1,1,20,160000,2025-05-16
21,5359319,22463,GPSGR250G,1,1,1,18430,2025-05-24
19,5132841,30791,VOS11040,1,1,1,18800,2025-05-09
20,4019599,44521,VTTPMX50G,1,1,10,52700,2025-05-15
20,5371587,23655,MKSPAG500G,1,1,2,30400,2025-05-17
18,5307382,44792,IRC001P2,1,1,5,47500,2025-05-02
20,5314730,19687,IRC180,1,1,3,39900,2025-05-12
18,3800230,22016,DANG250G,1,1,1,18425,2025-05-01
18,5397434,23655,MKSPAG500G,1,1,4,60800,2025-04-29
15,4154400,46311,BP001,1,1,1,1,2025-04-09
21,5350490,22018,GPSPAG500G,1,1,1,18845,2025-05-20
20,3145642,44537,GINTOP55G,1,1,2,16200,2025-05-14
15,5303966,22026,MIMEE_RC070,1,1,3,24000,2025-04-13
14,5330916,44794,ISP001P2,1,1,3,43800,2025-04-01
15,5292264,53418,VOS4596P8,1,1,5,92500,2025-04-09
16,5285582,21031,CWS012C,1,1,2,59600,2025-04-19
22,1795059,22026,MIMEE_RC070,1,1,3,24000,2025-05-26
20,5292120,21031,CWS012C,1,1,1,29800,2025-05-14
14,5026109,30791,VOS11040,1,1,1,18800,2025-04-04
19,5241710,25198,CHECUS45G,1,1,1,14200,2025-05-08
15,5092587,22463,GPSGR250G,1,1,1,18040,2025-04-11
14,4263691,22415,MCHEF250G,1,1,1,8640,2025-04-05
18,4859546,22067,MCHEF500G,1,1,1,8350,2025-04-29
20,5317870,22026,MIMEE_RC070,1,1,2,16000,2025-05-12
20,5182837,44659,VTCHCKTP50G,1,1,7,35840,2025-05-17
18,5315523,19687,IRC180,1,1,4,53200,2025-04-30
15,5367499,22989,VES002,1,1,1,39600,2025-04-11
22,5030413,44792,IRC001P2,1,1,4,37600,2025-05-27
21,5410158,44794,ISP001P2,2,1,10,146000,2025-05-23
21,5322520,54304,IRC001P2HW,1,1,1,9500,2025-05-20
19,4476988,22068,MCHEF1KG,2,2,3,24300,2025-05-11
13,3789514,45084,HHS075IN112,1,1,2,16000,2025-03-30
18,4019565,54349,GPNODGMP70GPFO,2,2,15,122550,2025-05-02
17,5228130,44792,IRC001P2,1,1,2,19000,2025-04-26
20,5365455,43238,CMS040,2,2,4,64000,2025-05-18
14,5264604,22018,GPSPAG500G,1,1,5,94225,2025-04-02
19,5197418,22068,MCHEF1KG,1,1,1,8060,2025-05-06
20,5356301,22018,GPSPAG500G,1,1,1,19240,2025-05-13
15,3839483,19687,IRC180,1,1,2,26800,2025-04-11
21,3781674,53418,VOS4596P8,1,1,2,37000,2025-05-20
19,5324913,53418,VOS4596P8,1,1,2,37000,2025-05-10
20,5174252,54349,GPNODGMP70GPFO,1,1,2,15860,2025-05-16
18,5318977,19679,IOC001,1,1,3,30900,2025-05-02
20,1988067,54346,GPJCNOOD70GPFO,1,1,1,7930,2025-05-12
14,5049668,19687,IRC180,1,1,1,13400,2025-04-03
19,5406948,22026,MIMEE_RC070,1,1,4,32000,2025-05-09
15,5332384,22067,MCHEF500G,1,1,1,8320,2025-04-09
15,5157892,22415,MCHEF250G,1,1,5,42000,2025-04-10
19,1742560,22066,DANG500G,1,1,2,36850,2025-05-07
19,5367876,22989,VES002,1,1,1,39600,2025-05-08
20,4391924,22026,MIMEE_RC070,1,1,10,80000,2025-05-14
21,5370737,22067,MCHEF500G,1,1,1,8320,2025-05-21
19,4360745,22300,GPSEMO1KG,1,1,1,15780,2025-05-08
15,4141929,22298,GPNOOD70G,1,1,1,7700,2025-04-09
18,3885471,44792,IRC001P2,1,1,1,9500,2025-04-28
18,5292990,22018,GPSPAG500G,1,1,1,18980,2025-04-28
19,4336363,22066,DANG500G,1,1,1,18450,2025-05-07
14,5218073,22415,MCHEF250G,1,1,1,8650,2025-04-05
18,5234220,44794,ISP001P2,1,1,3,43800,2025-05-02
14,3866103,22018,GPSPAG500G,1,1,2,38642,2025-04-05
20,5322878,45084,HHS075IN112,1,1,1,8000,2025-05-12
13,5364174,22065,GPSPAGTINI500G,1,1,1,18845,2025-03-30
22,3914490,22466,GPSPRD15G,1,1,3,35070,2025-05-27
15,5319253,22065,GPSPAGTINI500G,1,1,3,56535,2025-04-10
14,5291036,19677,IBP280,1,1,2,27200,2025-03-31
15,1853514,45084,HHS075IN112,1,1,2,16000,2025-04-11
21,3040768,44794,ISP001P2,1,1,3,43800,2025-05-20
15,1796009,22026,MIMEE_RC070,1,1,10,80000,2025-04-09
20,4703257,22299,GPSEMO500G,1,1,5,73500,2025-05-14
14,1826323,22415,MCHEF250G,1,1,2,17280,2025-04-05
18,3052638,19677,IBP280,1,1,1,13600,2025-05-02
14,1834031,22026,MIMEE_RC070,1,1,10,80000,2025-04-05
22,5444393,45084,HHS075IN112,1,1,5,40000,2025-05-29
17,5430333,44792,IRC001P2,1,1,1,9500,2025-04-24
15,5274997,23029,GPNODGMP70G,2,1,9,69300,2025-04-08
20,5144860,54346,GPJCNOOD70GPFO,1,1,6,47580,2025-05-14
20,5083584,21031,CWS012C,1,1,2,59600,2025-05-17
14,2902985,24368,GPSCU500G,1,1,1,53250,2025-03-31
22,1834031,22026,MIMEE_RC070,2,1,20,156000,2025-05-27
22,2478323,22018,GPSPAG500G,1,1,4,76960,2025-05-28
17,5331107,44794,ISP001P2,1,1,4,58400,2025-04-26
14,3794463,46311,BP001,1,1,1,1,2025-04-04
20,5304087,44792,IRC001P2,2,2,4,37700,2025-05-18
16,5270917,22018,GPSPAG500G,1,1,5,89760,2025-04-17
14,5281111,53418,VOS4596P8,1,1,10,185000,2025-04-06
16,3954821,45084,HHS075IN112,1,1,4,32000,2025-04-17
17,5319473,22026,MIMEE_RC070,1,1,10,80000,2025-04-23
16,5316654,22018,GPSPAG500G,1,1,4,76600,2025-04-16
15,5316057,44792,IRC001P2,1,1,5,47500,2025-04-09
15,5132962,22065,GPSPAGTINI500G,1,1,2,37486,2025-04-09
19,5212895,22016,DANG250G,1,1,1,18500,2025-05-06
21,5079120,54349,GPNODGMP70GPFO,1,1,5,39650,2025-05-22
15,5424809,44757,SONPOS50G,2,2,3,22425,2025-04-10
15,5317800,22028,MIMEE_RC100,1,1,10,103000,2025-04-08
22,5266388,44792,IRC001P2,1,1,3,28200,2025-05-27
21,5343401,23410,DANG1KG,1,1,2,36850,2025-05-20
20,5195050,52544,GPADBCRL45GPYS45GX4S,2,2,2,40352,2025-05-17
17,5131732,22026,MIMEE_RC070,1,1,10,80000,2025-04-26
14,5372536,19687,IRC180,1,1,2,26600,2025-03-31
19,3910884,44663,CWS012APKT140,1,1,1,16500,2025-05-07
22,5309282,30291,INO70,1,1,1,9500,2025-05-28
18,3910884,21031,CWS012C,2,2,2,59600,2025-05-03
16,5240541,22026,MIMEE_RC070,1,1,10,80000,2025-04-16
18,5301575,22068,MCHEF1KG,1,1,1,8060,2025-04-29
21,5123048,53418,VOS4596P8,1,1,1,18500,2025-05-23
22,4161256,54471,GPNOOD70GPFO,1,1,4,30800,2025-05-27
22,5305417,44794,ISP001P2,1,1,7,101500,2025-05-26
14,1797685,22018,GPSPAG500G,1,1,5,94225,2025-04-04
21,5408454,22018,GPSPAG500G,1,1,3,57750,2025-05-19
14,5239208,19687,IRC180,1,1,10,134000,2025-04-05
19,5153673,54346,GPJCNOOD70GPFO,1,1,1,8170,2025-05-07
14,5165770,44794,ISP001P2,2,1,2,29200,2025-04-04
22,5447772,54349,GPNODGMP70GPFO,2,2,9,69300,2025-05-27
18,2078606,30525,CCV45GPx96P,1,1,3,34800,2025-04-30
21,5445604,30291,INO70,1,1,6,57000,2025-05-24
15,5356301,22028,MIMEE_RC100,1,1,4,41200,2025-04-08
14,2126447,22026,MIMEE_RC070,1,1,5,40000,2025-04-03
15,5349738,22836,ABSPAG500G,1,1,1,16056,2025-04-12
19,5333986,44794,ISP001P2,1,1,8,117600,2025-05-05
18,4680501,54346,GPJCNOOD70GPFO,1,1,2,16340,2025-04-30
13,4476988,22065,GPSPAGTINI500G,1,1,1,18845,2025-03-30
14,3868534,44384,VIVPDETPW170G,1,1,1,8750,2025-04-05
17,5316500,22485,CPSPAG500G,1,1,2,38580,2025-04-25
17,5367409,44659,VTCHCKTP50G,1,1,1,5280,2025-04-23
16,4519824,30791,VOS11040,1,1,1,18800,2025-04-17
16,5429104,45084,HHS075IN112,1,1,1,8000,2025-04-18
20,5291753,22415,MCHEF250G,1,1,1,8650,2025-05-12
14,5370637,45390,PURBMLKCRWFS21G,1,1,1,6350,2025-04-01
19,5201209,22028,MIMEE_RC100,1,1,5,51500,2025-05-05
17,5294105,22026,MIMEE_RC070,1,1,5,40000,2025-04-25
21,5241039,19679,IOC001,1,1,2,20600,2025-05-23
14,1880732,44711,SONTOMSAC55G,1,1,3,22440,2025-04-01
16,2507106,44794,ISP001P2,1,1,2,29200,2025-04-19
15,3793054,22026,MIMEE_RC070,2,2,3,24000,2025-04-10
14,5317583,19687,IRC180,1,1,1,13400,2025-04-03
16,5357613,44792,IRC001P2,2,2,2,19000,2025-04-17
22,5277693,43238,CMS040,1,1,1,16000,2025-05-28
17,4564143,22067,MCHEF500G,1,1,1,8350,2025-04-24
21,5443947,44792,IRC001P2,1,1,6,56400,2025-05-24
19,4501831,22299,GPSEMO500G,1,1,2,29800,2025-05-06
19,5430318,22018,GPSPAG500G,1,1,1,18845,2025-05-05
18,5347570,44757,SONPOS50G,1,1,1,7475,2025-04-29
18,4853457,44539,GINPJFTSM50G,1,1,2,16000,2025-05-04
15,4442507,19679,IOC001,1,1,3,30900,2025-04-11
20,5299076,23655,MKSPAG500G,1,1,2,30400,2025-05-15
21,5280617,19687,IRC180,1,1,1,13200,2025-05-20
18,5329492,22836,ABSPAG500G,1,1,3,48909,2025-04-30
20,2572178,22018,GPSPAG500G,1,1,1,18845,2025-05-17
19,5356813,19687,IRC180,1,1,4,53200,2025-05-07
20,5316492,44794,ISP001P2,1,1,1,14600,2025-05-13
19,5285187,54471,GPNOOD70GPFO,1,1,1,7930,2025-05-10
20,5294663,44384,VIVPDETPW170G,1,1,4,34960,2025-05-16
21,4541949,22026,MIMEE_RC070,1,1,3,24000,2025-05-23
20,3859492,30791,VOS11040,1,1,1,18500,2025-05-17
21,3228694,23410,DANG1KG,1,1,2,36850,2025-05-20
16,4090705,19677,IBP280,1,1,1,13600,2025-04-17
20,5328697,45699,PEPPET60CL,12,5,509,2086900,2025-05-18
20,5357339,22028,MIMEE_RC100,1,1,1,10300,2025-05-15
15,5274355,46311,BP001,2,2,4,4,2025-04-08
20,5251754,22670,MALTICAN33CL,1,1,1,12350,2025-05-16
16,5238917,53418,VOS4596P8,1,1,2,37000,2025-04-16
16,5366371,44792,IRC001P2,1,1,110,1045000,2025-04-15
14,5354774,44521,VTTPMX50G,1,1,1,5500,2025-04-05
20,5399634,22670,MALTICAN33CL,1,1,2,24700,2025-05-14
15,5241894,22018,GPSPAG500G,1,1,5,95750,2025-04-12
18,5297405,22067,MCHEF500G,1,1,2,16640,2025-05-02
22,2767679,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-27
19,4618127,42988,NASC30G120,1,1,2,36570,2025-05-11
14,5246277,44659,VTCHCKTP50G,1,1,5,26400,2025-04-01
19,5275914,22415,MCHEF250G,1,1,3,25920,2025-05-05
16,2666402,22462,GPJCNOOD70G,1,1,5,38500,2025-04-15
16,5317636,44792,IRC001P2,1,1,1,9500,2025-04-17
18,5339803,54349,GPNODGMP70GPFO,1,1,5,40850,2025-04-29
17,3900266,22018,GPSPAG500G,1,1,6,113070,2025-04-21
16,5251104,44792,IRC001P2,2,1,15,142500,2025-04-17
19,5327776,23058,CCOKE60CL,1,1,1,4530,2025-05-09
17,4865749,45084,HHS075IN112,1,1,8,64000,2025-04-24
22,4120043,22415,MCHEF250G,1,1,1,8640,2025-05-27
17,5180095,22018,GPSPAG500G,1,1,2,37960,2025-04-23
15,1935805,22467,GPSPRD250G,1,1,2,41060,2025-04-08
20,5255297,22018,GPSPAG500G,1,1,1,19150,2025-05-15
21,1804372,44794,ISP001P2,1,1,5,73000,2025-05-22
18,5303525,19687,IRC180,1,1,1,13300,2025-04-29
20,5424963,22028,MIMEE_RC100,1,1,1,10300,2025-05-14
15,5103202,22068,MCHEF1KG,1,1,1,8060,2025-04-08
19,5272746,22028,MIMEE_RC100,1,1,2,20600,2025-05-08
17,5226795,22026,MIMEE_RC070,1,1,6,48000,2025-04-26
19,4917531,21031,CWS012C,1,1,1,29800,2025-05-10
20,5294637,23702,THRCRWNEVP150G,1,1,1,14640,2025-05-16
16,3875734,22462,GPJCNOOD70G,1,1,10,77000,2025-04-15
15,5279962,22028,MIMEE_RC100,1,1,10,103000,2025-04-09
18,5299302,44794,ISP001P2,1,1,1,14600,2025-05-03
14,5279644,22018,GPSPAG500G,1,1,2,38400,2025-04-05
18,5384391,53418,VOS4596P8,1,1,1,18500,2025-05-02
13,1883506,21031,CWS012C,1,1,3,89400,2025-03-30
15,5182285,22028,MIMEE_RC100,1,1,2,20700,2025-04-10
21,4707085,44794,ISP001P2,1,1,5,72500,2025-05-21
15,4137121,44659,VTCHCKTP50G,1,1,1,5280,2025-04-08
18,4708599,22019,GPTWST500G,1,1,2,37890,2025-04-30
18,1735932,22026,MIMEE_RC070,1,1,20,160000,2025-04-28
17,2262061,44792,IRC001P2,1,1,8,76000,2025-04-25
21,5234049,44521,VTTPMX50G,2,2,15,79050,2025-05-24
16,5322619,22028,MIMEE_RC100,1,1,5,51500,2025-04-15
21,5289061,44794,ISP001P2,1,1,3,43500,2025-05-21
16,5134750,44794,ISP001P2,1,1,1,14700,2025-04-15
20,5297461,22415,MCHEF250G,1,1,1,8650,2025-05-18
19,5213679,44794,ISP001P2,2,2,6,87600,2025-05-08
17,5278195,52544,GPADBCRL45GPYS45GX4S,1,1,1,20176,2025-04-24
18,5317625,53418,VOS4596P8,1,1,3,55500,2025-05-03
19,4994299,53421,VOS11040P3,1,1,2,37600,2025-05-07
20,2470365,19677,IBP280,1,1,3,40800,2025-05-15
14,5203262,44521,VTTPMX50G,1,1,5,27500,2025-04-05
14,3907341,22026,MIMEE_RC070,3,3,13,104000,2025-04-04
17,5194975,22688,CHINSCHNOD70G,1,1,5,40800,2025-04-23
22,5305770,22028,MIMEE_RC100,1,1,1,10300,2025-05-28
16,5232970,43238,CMS040,1,1,1,16000,2025-04-14
19,4546754,54349,GPNODGMP70GPFO,1,1,2,15860,2025-05-08
20,5182110,22068,MCHEF1KG,1,1,2,16120,2025-05-13
22,1838614,44792,IRC001P2,1,1,5,47000,2025-05-27
20,1769477,21031,CWS012C,1,1,5,149000,2025-05-14
15,5171185,22018,GPSPAG500G,1,1,3,56535,2025-04-07
15,1939474,21031,CWS012C,1,1,2,59600,2025-04-07
22,4476928,22026,MIMEE_RC070,1,1,5,39000,2025-05-28
14,2319216,19687,IRC180,1,1,2,26600,2025-03-31
16,1840162,22018,GPSPAG500G,2,2,10,179520,2025-04-19
19,1825785,44792,IRC001P2,1,1,5,47500,2025-05-05
15,5370143,45084,HHS075IN112,1,1,4,32000,2025-04-10
21,3044508,54304,IRC001P2HW,1,1,2,19000,2025-05-20
21,5433900,22018,GPSPAG500G,1,1,60,1143000,2025-05-22
20,3881124,22018,GPSPAG500G,1,1,2,37690,2025-05-14
14,4019676,22026,MIMEE_RC070,1,1,5,40000,2025-04-05
14,5179597,19687,IRC180,1,1,2,26800,2025-04-01
17,5262192,22670,MALTICAN33CL,1,1,4,49200,2025-04-22
18,5303580,22026,MIMEE_RC070,1,1,3,24000,2025-05-01
14,5295275,22415,MCHEF250G,1,1,2,17300,2025-04-02
17,5357398,43238,CMS040,1,1,5,80000,2025-04-23
21,5262937,44792,IRC001P2,1,1,3,28200,2025-05-22
21,5252187,53421,VOS11040P3,1,1,1,18800,2025-05-19
20,5429886,23410,DANG1KG,1,1,1,18425,2025-05-17
22,5294272,19687,IRC180,1,1,2,26400,2025-05-27
20,5355689,54349,GPNODGMP70GPFO,1,1,2,15860,2025-05-14
18,5345323,22028,MIMEE_RC100,1,1,5,51500,2025-05-03
20,5275201,44384,VIVPDETPW170G,1,1,7,61250,2025-05-16
20,5299094,19687,IRC180,1,1,2,26400,2025-05-16
22,5297076,22026,MIMEE_RC070,1,1,1,8000,2025-05-27
21,5237844,44792,IRC001P2,1,1,4,37600,2025-05-20
18,5168292,23703,PFILLEVAP150G,1,1,1,14640,2025-04-30
15,5342726,25566,KRMELA12G,1,1,1,15800,2025-04-12
15,5277937,22026,MIMEE_RC070,1,1,10,80000,2025-04-09
21,5012234,21031,CWS012C,1,1,2,59600,2025-05-22
15,5238692,22018,GPSPAG500G,1,1,5,89760,2025-04-07
14,4311093,53418,VOS4596P8,1,1,1,18500,2025-04-04
20,5361429,44384,VIVPDETPW170G,1,1,7,61180,2025-05-18
21,1867006,22026,MIMEE_RC070,1,1,10,80000,2025-05-23
19,5296800,23012,AMSTELMACAN33CL,1,1,2,24700,2025-05-11
16,5278724,22028,MIMEE_RC100,1,1,5,51500,2025-04-15
14,5339140,21031,CWS012C,1,1,1,29800,2025-04-02
17,4434689,21031,CWS012C,1,1,1,29800,2025-04-25
16,5365455,22473,HWSEMO1KG,1,1,4,63120,2025-04-17
21,1822698,19687,IRC180,1,1,1,13200,2025-05-19
15,5300648,22067,MCHEF500G,1,1,1,8350,2025-04-09
21,5226831,54349,GPNODGMP70GPFO,1,1,1,7930,2025-05-24
18,3961268,22067,MCHEF500G,2,2,5,41600,2025-05-02
15,5196981,22415,MCHEF250G,1,1,5,43250,2025-04-12
14,5172413,23029,GPNODGMP70G,1,1,10,77000,2025-04-05
19,5357697,44792,IRC001P2,1,1,2,19000,2025-05-08
16,5299934,19677,IBP280,1,1,1,13600,2025-04-16
21,4572513,23309,FEDCL50CL,1,1,4,18880,2025-05-23
15,5364308,22028,MIMEE_RC100,1,1,2,20700,2025-04-07
18,5429487,22466,GPSPRD15G,1,1,1,11685,2025-04-28
18,5294332,44794,ISP001P2,1,1,6,87600,2025-04-29
15,5173337,45084,HHS075IN112,1,1,1,8000,2025-04-10
19,1916447,23702,THRCRWNEVP150G,1,1,2,29270,2025-05-09
15,5393933,44794,ISP001P2,3,3,15,220500,2025-04-11
17,5173700,19687,IRC180,1,1,6,79800,2025-04-26
22,1746988,54471,GPNOOD70GPFO,1,1,1,7700,2025-05-29
16,2974720,44521,VTTPMX50G,1,1,1,5610,2025-04-19
18,5326621,53418,VOS4596P8,1,1,2,37000,2025-05-02
21,5131072,45860,LAZOILSAC45ML,2,2,10,135000,2025-05-21
18,1826969,44794,ISP001P2,1,1,5,73000,2025-04-28
17,1812610,22067,MCHEF500G,1,1,1,8350,2025-04-22
14,5317379,19677,IBP280,1,1,2,27200,2025-04-03
16,5132264,22836,ABSPAG500G,2,2,15,244545,2025-04-18
16,5136629,42507,VOS4596,1,1,1,17000,2025-04-14
17,5252197,23058,CCOKE60CL,1,1,4,18120,2025-04-26
15,5262596,19687,IRC180,1,1,1,13400,2025-04-10
